id,subject,created_at,trial_num,reading_time,correct_response,paragraph_type,response_time,highlight_speed,is_dyslexic,is_eng_main,is_from_phone,age
170,69b671f4-b599-424b-862c-1fdb4d771edd,2023-10-15 18:27:17.479972+00,5,13.2641322612762,true,plain,0.675380706787109,4.5,false,true,false,24
171,69b671f4-b599-424b-862c-1fdb4d771edd,2023-10-15 18:27:17.682458+00,6,9.35664248466492,true,plain,3.13493514060974,4.5,false,true,false,24
172,69b671f4-b599-424b-862c-1fdb4d771edd,2023-10-15 18:27:18.185438+00,7,16.1721348762512,true,highlighted,1.18888092041016,4.5,false,true,false,24
173,69b671f4-b599-424b-862c-1fdb4d771edd,2023-10-15 18:27:18.723398+00,8,4.75413274765015,true,plain,0.819370031356812,4.5,false,true,false,24
174,69b671f4-b599-424b-862c-1fdb4d771edd,2023-10-15 18:27:19.226164+00,9,6.69732093811035,true,plain,0.729681491851807,4.5,false,true,false,24
175,69b671f4-b599-424b-862c-1fdb4d771edd,2023-10-15 18:27:19.710654+00,10,17.0912578105927,false,highlighted,0.849883317947388,4.5,false,true,false,24
176,69b671f4-b599-424b-862c-1fdb4d771edd,2023-10-15 18:27:19.921085+00,11,5.44969534873962,true,plain,1.39117026329041,4.5,false,true,false,24
177,69b671f4-b599-424b-862c-1fdb4d771edd,2023-10-15 18:27:20.113367+00,12,15.8271203041077,true,highlighted,0.88566780090332,4.5,false,true,false,24
178,a7777290-6818-4cb0-b7dc-eb4177ef6a3b,2023-10-15 18:31:48.426453+00,1,41.1463751792908,true,plain,0.578284740447998,3.5,false,true,false,24
179,a7777290-6818-4cb0-b7dc-eb4177ef6a3b,2023-10-15 18:31:48.968502+00,2,13.8181622028351,true,highlighted,0.785427093505859,3.5,false,true,false,24
180,a7777290-6818-4cb0-b7dc-eb4177ef6a3b,2023-10-15 18:31:49.48257+00,3,18.0369777679443,true,highlighted,1.48905467987061,3.5,false,true,false,24
181,a7777290-6818-4cb0-b7dc-eb4177ef6a3b,2023-10-15 18:31:50.044659+00,4,32.556777715683,true,plain,0.604260683059692,3.5,false,true,false,24
182,a7777290-6818-4cb0-b7dc-eb4177ef6a3b,2023-10-15 18:31:50.613033+00,5,30.7767853736877,true,plain,1.75424432754517,3.5,false,true,false,24
183,a7777290-6818-4cb0-b7dc-eb4177ef6a3b,2023-10-15 18:31:51.102958+00,6,21.8068344593048,false,highlighted,7.99125480651855,3.5,false,true,false,24
184,a7777290-6818-4cb0-b7dc-eb4177ef6a3b,2023-10-15 18:31:51.342136+00,7,42.9354128837585,false,plain,0.720462083816528,3.5,false,true,false,24
185,a7777290-6818-4cb0-b7dc-eb4177ef6a3b,2023-10-15 18:31:51.541767+00,8,28.325156211853,true,highlighted,0.844653606414795,3.5,false,true,false,24
186,a7777290-6818-4cb0-b7dc-eb4177ef6a3b,2023-10-15 18:31:51.734195+00,9,21.1264145374298,true,plain,2.09526133537292,3.5,false,true,false,24
187,a7777290-6818-4cb0-b7dc-eb4177ef6a3b,2023-10-15 18:31:51.926626+00,10,21.4443352222443,true,highlighted,0.682193040847778,3.5,false,true,false,24
188,a7777290-6818-4cb0-b7dc-eb4177ef6a3b,2023-10-15 18:31:52.438636+00,11,33.225334405899,true,plain,0.783573627471924,3.5,false,true,false,24
189,a7777290-6818-4cb0-b7dc-eb4177ef6a3b,2023-10-15 18:31:52.974454+00,12,24.075110912323,true,highlighted,2.54189515113831,3.5,false,true,false,24
190,806ffba8-6e19-437d-ab4b-afbb61744f34,2023-10-15 18:36:02.377276+00,1,41.1463751792908,true,plain,0.578284740447998,3.5,false,true,false,24
191,806ffba8-6e19-437d-ab4b-afbb61744f34,2023-10-15 18:36:02.856846+00,2,13.8181622028351,true,highlighted,0.785427093505859,3.5,false,true,false,24
192,806ffba8-6e19-437d-ab4b-afbb61744f34,2023-10-15 18:36:03.361566+00,3,18.0369777679443,true,highlighted,1.48905467987061,3.5,false,true,false,24
193,806ffba8-6e19-437d-ab4b-afbb61744f34,2023-10-15 18:36:03.849949+00,4,32.556777715683,true,plain,0.604260683059692,3.5,false,true,false,24
194,806ffba8-6e19-437d-ab4b-afbb61744f34,2023-10-15 18:36:04.046512+00,5,30.7767853736877,true,plain,1.75424432754517,3.5,false,true,false,24
195,806ffba8-6e19-437d-ab4b-afbb61744f34,2023-10-15 18:36:04.598069+00,6,21.8068344593048,false,highlighted,7.99125480651855,3.5,false,true,false,24
196,806ffba8-6e19-437d-ab4b-afbb61744f34,2023-10-15 18:36:05.088586+00,7,42.9354128837585,false,plain,0.720462083816528,3.5,false,true,false,24
197,806ffba8-6e19-437d-ab4b-afbb61744f34,2023-10-15 18:36:05.286542+00,8,28.325156211853,true,highlighted,0.844653606414795,3.5,false,true,false,24
198,806ffba8-6e19-437d-ab4b-afbb61744f34,2023-10-15 18:36:05.805319+00,9,21.1264145374298,true,plain,2.09526133537292,3.5,false,true,false,24
199,806ffba8-6e19-437d-ab4b-afbb61744f34,2023-10-15 18:36:06.023042+00,10,21.4443352222443,true,highlighted,0.682193040847778,3.5,false,true,false,24
200,806ffba8-6e19-437d-ab4b-afbb61744f34,2023-10-15 18:36:06.218037+00,11,33.225334405899,true,plain,0.783573627471924,3.5,false,true,false,24
201,806ffba8-6e19-437d-ab4b-afbb61744f34,2023-10-15 18:36:06.409842+00,12,24.075110912323,true,highlighted,2.54189515113831,3.5,false,true,false,24
202,72bd1afb-286a-4d5f-8d2e-60a0cef82f60,2023-10-16 09:47:07.17254+00,1,30.6851413249969,true,plain,0.770074844360352,2.25,true,false,true,25
203,72bd1afb-286a-4d5f-8d2e-60a0cef82f60,2023-10-16 09:47:07.703301+00,2,22.2978179454803,true,highlighted,2.45839500427246,2.25,true,false,true,25
204,72bd1afb-286a-4d5f-8d2e-60a0cef82f60,2023-10-16 09:47:08.208956+00,3,32.100893497467,true,highlighted,0.847254753112793,2.25,true,false,true,25
205,72bd1afb-286a-4d5f-8d2e-60a0cef82f60,2023-10-16 09:47:08.42209+00,4,23.5178563594818,true,plain,1.5231146812439,2.25,true,false,true,25
206,72bd1afb-286a-4d5f-8d2e-60a0cef82f60,2023-10-16 09:47:08.919999+00,5,33.8345484733582,true,highlighted,3.14490413665771,2.25,true,false,true,25
207,72bd1afb-286a-4d5f-8d2e-60a0cef82f60,2023-10-16 09:47:09.423007+00,6,21.5654890537262,true,highlighted,11.129622220993,2.25,true,false,true,25
208,72bd1afb-286a-4d5f-8d2e-60a0cef82f60,2023-10-16 09:47:09.628765+00,7,50.6602413654327,true,plain,0.50741982460022,2.25,true,false,true,25
209,72bd1afb-286a-4d5f-8d2e-60a0cef82f60,2023-10-16 09:47:09.829345+00,8,24.0022211074829,true,highlighted,0.589572668075562,2.25,true,false,true,25
210,72bd1afb-286a-4d5f-8d2e-60a0cef82f60,2023-10-16 09:47:10.03806+00,9,34.1162481307983,true,plain,0.629677295684814,2.25,true,false,true,25
211,72bd1afb-286a-4d5f-8d2e-60a0cef82f60,2023-10-16 09:47:10.253868+00,10,50.0140936374664,false,plain,0.956248760223389,2.25,true,false,true,25
212,72bd1afb-286a-4d5f-8d2e-60a0cef82f60,2023-10-16 09:47:10.466375+00,11,32.6943907737732,true,highlighted,2.09302163124084,2.25,true,false,true,25
213,72bd1afb-286a-4d5f-8d2e-60a0cef82f60,2023-10-16 09:47:10.995094+00,12,27.3723168373108,false,plain,1.19347977638245,2.25,true,false,true,25
214,03965642-ad8c-4d0e-93ee-6162c2ad1884,2023-10-16 10:16:06.006906+00,1,20.6380386352539,true,plain,0.77427339553833,2,false,false,true,22
215,03965642-ad8c-4d0e-93ee-6162c2ad1884,2023-10-16 10:16:06.526409+00,2,28.5674779415131,false,highlighted,11.2332055568695,2,false,false,true,22
216,03965642-ad8c-4d0e-93ee-6162c2ad1884,2023-10-16 10:16:06.740412+00,3,13.4948854446411,true,plain,1.13991975784302,2,false,false,true,22
217,03965642-ad8c-4d0e-93ee-6162c2ad1884,2023-10-16 10:16:06.957384+00,4,7.57062435150146,false,plain,0.514058589935303,2,false,false,true,22
218,03965642-ad8c-4d0e-93ee-6162c2ad1884,2023-10-16 10:16:07.497082+00,5,23.5950353145599,true,highlighted,0.810041427612305,2,false,false,true,22
219,03965642-ad8c-4d0e-93ee-6162c2ad1884,2023-10-16 10:16:08.003778+00,6,27.8334527015686,true,highlighted,0.416961669921875,2,false,false,true,22
220,03965642-ad8c-4d0e-93ee-6162c2ad1884,2023-10-16 10:16:08.540243+00,7,40.569237947464,,plain,,2,false,false,true,22
221,03965642-ad8c-4d0e-93ee-6162c2ad1884,2023-10-16 10:16:09.057762+00,8,10.0007915496826,true,plain,1.7290313243866,2,false,false,true,22
222,03965642-ad8c-4d0e-93ee-6162c2ad1884,2023-10-16 10:16:09.578292+00,9,31.514817237854,true,highlighted,5.29806280136108,2,false,false,true,22
223,03965642-ad8c-4d0e-93ee-6162c2ad1884,2023-10-16 10:16:09.78544+00,10,55.6234481334686,true,plain,4.58130311965942,2,false,false,true,22
224,03965642-ad8c-4d0e-93ee-6162c2ad1884,2023-10-16 10:16:10.30097+00,11,19.1182975769043,true,plain,0.972041606903076,2,false,false,true,22
225,03965642-ad8c-4d0e-93ee-6162c2ad1884,2023-10-16 10:16:10.512122+00,12,56.3585929870605,true,highlighted,0.605835437774658,2,false,false,true,22
226,86f485ff-cb42-4498-ad28-4dc707460dc6,2023-10-18 14:47:01.661807+00,1,11.963935136795,true,highlighted,0.764240741729736,6.25,true,true,true,31
227,86f485ff-cb42-4498-ad28-4dc707460dc6,2023-10-18 14:47:02.19321+00,2,21.6852385997772,true,plain,4.06495380401611,6.25,true,true,true,31
228,86f485ff-cb42-4498-ad28-4dc707460dc6,2023-10-18 14:47:02.700062+00,3,24.2075352668762,false,highlighted,0.850134134292603,6.25,true,true,true,31
229,86f485ff-cb42-4498-ad28-4dc707460dc6,2023-10-18 14:47:03.239397+00,4,15.4731569290161,true,highlighted,0.771168947219849,6.25,true,true,true,31
230,86f485ff-cb42-4498-ad28-4dc707460dc6,2023-10-18 14:47:03.751376+00,5,10.3341510295868,false,plain,11.4228959083557,6.25,true,true,true,31
231,86f485ff-cb42-4498-ad28-4dc707460dc6,2023-10-18 14:47:04.269745+00,6,35.9710719585419,true,highlighted,0.833345890045166,6.25,true,true,true,31
232,86f485ff-cb42-4498-ad28-4dc707460dc6,2023-10-18 14:47:04.775084+00,7,33.5293922424316,true,plain,1.80497646331787,6.25,true,true,true,31
233,86f485ff-cb42-4498-ad28-4dc707460dc6,2023-10-18 14:47:05.281953+00,8,12.1253697872162,true,highlighted,0.637757062911987,6.25,true,true,true,31
234,86f485ff-cb42-4498-ad28-4dc707460dc6,2023-10-18 14:47:05.503579+00,9,17.3570353984833,true,highlighted,5.44237661361694,6.25,true,true,true,31
235,86f485ff-cb42-4498-ad28-4dc707460dc6,2023-10-18 14:47:05.701646+00,10,37.645149230957,true,plain,0.755731582641602,6.25,true,true,true,31
236,86f485ff-cb42-4498-ad28-4dc707460dc6,2023-10-18 14:47:05.915607+00,11,16.9562718868256,true,plain,0.870814085006714,6.25,true,true,true,31
237,86f485ff-cb42-4498-ad28-4dc707460dc6,2023-10-18 14:47:06.401008+00,12,11.7030296325684,true,highlighted,0.548002243041992,6.25,true,true,true,31
238,be212e42-4477-4243-b6cf-23dedd1b53e4,2023-10-21 13:06:45.320301+00,1,30.4656584262848,true,plain,0.794337034225464,2,false,false,true,22
239,be212e42-4477-4243-b6cf-23dedd1b53e4,2023-10-21 13:06:45.520161+00,2,27.5431065559387,true,highlighted,0.42004919052124,2,false,false,true,22
240,be212e42-4477-4243-b6cf-23dedd1b53e4,2023-10-21 13:06:46.004788+00,3,25.0443987846375,true,plain,6.55857300758362,2,false,false,true,22
241,be212e42-4477-4243-b6cf-23dedd1b53e4,2023-10-21 13:06:46.494388+00,4,51.3993101119995,true,highlighted,0.754735946655273,2,false,false,true,22
242,be212e42-4477-4243-b6cf-23dedd1b53e4,2023-10-21 13:06:46.992008+00,5,15.0173797607422,true,plain,0.397671222686768,2,false,false,true,22
243,be212e42-4477-4243-b6cf-23dedd1b53e4,2023-10-21 13:06:47.482591+00,6,33.0584454536438,true,plain,0.438719272613525,2,false,false,true,22
244,be212e42-4477-4243-b6cf-23dedd1b53e4,2023-10-21 13:06:47.964277+00,7,34.8522655963898,true,highlighted,2.87444710731506,2,false,false,true,22
245,be212e42-4477-4243-b6cf-23dedd1b53e4,2023-10-21 13:06:48.44173+00,8,47.9655904769897,false,highlighted,0.379822731018066,2,false,false,true,22
246,be212e42-4477-4243-b6cf-23dedd1b53e4,2023-10-21 13:06:48.633966+00,9,19.2941071987152,false,plain,0.426267147064209,2,false,false,true,22
247,be212e42-4477-4243-b6cf-23dedd1b53e4,2023-10-21 13:06:49.143998+00,10,28.9829614162445,true,highlighted,0.596204996109009,2,false,false,true,22
248,be212e42-4477-4243-b6cf-23dedd1b53e4,2023-10-21 13:06:49.628879+00,11,22.4299280643463,true,highlighted,0.430811643600464,2,false,false,true,22
249,be212e42-4477-4243-b6cf-23dedd1b53e4,2023-10-21 13:06:49.81513+00,12,63.4825465679169,true,plain,1.59541201591492,2,false,false,true,22
250,c5eecb4f-ae14-4b93-b237-2168b49b8c6b,2023-10-21 13:18:53.134501+00,1,14.8934495449066,true,plain,0.884244918823242,5,false,true,false,25
251,c5eecb4f-ae14-4b93-b237-2168b49b8c6b,2023-10-21 13:18:53.609129+00,2,7.49050712585449,true,plain,1.02797985076904,5,false,true,false,25
252,c5eecb4f-ae14-4b93-b237-2168b49b8c6b,2023-10-21 13:18:54.091835+00,3,12.183048248291,true,highlighted,0.664930582046509,5,false,true,false,25
253,c5eecb4f-ae14-4b93-b237-2168b49b8c6b,2023-10-21 13:18:54.601266+00,4,13.4651749134064,true,highlighted,0.366177320480347,5,false,true,false,25
254,c5eecb4f-ae14-4b93-b237-2168b49b8c6b,2023-10-21 13:18:55.0922+00,5,11.3515884876251,false,plain,4.13817524909973,5,false,true,false,25
255,c5eecb4f-ae14-4b93-b237-2168b49b8c6b,2023-10-21 13:18:55.58106+00,6,6.45361399650574,true,plain,6.40255069732666,5,false,true,false,25
256,c5eecb4f-ae14-4b93-b237-2168b49b8c6b,2023-10-21 13:18:56.047344+00,7,15.7259469032288,true,highlighted,0.285284519195557,5,false,true,false,25
257,c5eecb4f-ae14-4b93-b237-2168b49b8c6b,2023-10-21 13:18:56.528836+00,8,11.4942948818207,true,highlighted,5.31292867660522,5,false,true,false,25
258,c5eecb4f-ae14-4b93-b237-2168b49b8c6b,2023-10-21 13:18:57.064328+00,9,4.67548108100891,true,plain,0.506057500839233,5,false,true,false,25
259,c5eecb4f-ae14-4b93-b237-2168b49b8c6b,2023-10-21 13:18:57.251626+00,10,14.6944906711578,true,highlighted,1.44019079208374,5,false,true,false,25
260,c5eecb4f-ae14-4b93-b237-2168b49b8c6b,2023-10-21 13:18:57.446327+00,11,4.28020739555359,true,plain,0.452537298202515,5,false,true,false,25
261,c5eecb4f-ae14-4b93-b237-2168b49b8c6b,2023-10-21 13:18:57.640417+00,12,4.70205068588257,true,plain,0.817414522171021,5,false,true,false,25
262,3aefedce-418a-4f11-91de-d43c6bd768ea,2023-10-23 09:47:10.072556+00,1,10.9167568683624,true,highlighted,2.10132074356079,6,false,true,false,38
263,3aefedce-418a-4f11-91de-d43c6bd768ea,2023-10-23 09:47:10.559291+00,2,14.670001745224,true,plain,1.21382474899292,6,false,true,false,38
264,3aefedce-418a-4f11-91de-d43c6bd768ea,2023-10-23 09:47:11.063061+00,3,13.9617736339569,true,highlighted,3.04451251029968,6,false,true,false,38
265,3aefedce-418a-4f11-91de-d43c6bd768ea,2023-10-23 09:47:11.557958+00,4,8.53538799285889,true,highlighted,0.531175136566162,6,false,true,false,38
266,3aefedce-418a-4f11-91de-d43c6bd768ea,2023-10-23 09:47:12.063333+00,5,18.2974162101746,true,plain,1.03999304771423,6,false,true,false,38
267,3aefedce-418a-4f11-91de-d43c6bd768ea,2023-10-23 09:47:12.557328+00,6,17.4021887779236,true,plain,0.517455816268921,6,false,true,false,38
268,3aefedce-418a-4f11-91de-d43c6bd768ea,2023-10-23 09:47:12.756817+00,7,9.23846936225891,true,highlighted,0.813857078552246,6,false,true,false,38
269,3aefedce-418a-4f11-91de-d43c6bd768ea,2023-10-23 09:47:13.254078+00,8,32.8822383880615,true,plain,0.726643800735474,6,false,true,false,38
270,3aefedce-418a-4f11-91de-d43c6bd768ea,2023-10-23 09:47:13.459192+00,9,16.250244140625,true,plain,6.64331698417664,6,false,true,false,38
271,3aefedce-418a-4f11-91de-d43c6bd768ea,2023-10-23 09:47:13.940665+00,10,13.6726231575012,true,highlighted,3.75162434577942,6,false,true,false,38
272,3aefedce-418a-4f11-91de-d43c6bd768ea,2023-10-23 09:47:14.129403+00,11,14.0048813819885,true,highlighted,4.0845832824707,6,false,true,false,38
273,3aefedce-418a-4f11-91de-d43c6bd768ea,2023-10-23 09:47:14.323058+00,12,13.9987146854401,true,plain,6.82938075065613,6,false,true,false,38
274,aa6a23f4-8be8-4f21-96ff-edd1f08015bd,2023-10-25 10:55:29.570433+00,1,19.9433209896088,true,plain,0.692502021789551,4,false,false,true,25
275,aa6a23f4-8be8-4f21-96ff-edd1f08015bd,2023-10-25 10:55:30.05198+00,2,10.1263475418091,true,plain,0.623596906661987,4,false,false,true,25
276,aa6a23f4-8be8-4f21-96ff-edd1f08015bd,2023-10-25 10:55:30.535957+00,3,12.59587931633,true,highlighted,0.760751485824585,4,false,false,true,25
277,aa6a23f4-8be8-4f21-96ff-edd1f08015bd,2023-10-25 10:55:31.034041+00,4,24.1274061203003,true,highlighted,1.75538063049316,4,false,false,true,25
278,aa6a23f4-8be8-4f21-96ff-edd1f08015bd,2023-10-25 10:55:31.513431+00,5,10.0814933776855,true,plain,0.625187397003174,4,false,false,true,25
279,aa6a23f4-8be8-4f21-96ff-edd1f08015bd,2023-10-25 10:55:32.019373+00,6,14.872759103775,false,highlighted,0.800285577774048,4,false,false,true,25
280,aa6a23f4-8be8-4f21-96ff-edd1f08015bd,2023-10-25 10:55:32.228169+00,7,13.2186326980591,true,plain,1.15056109428406,4,false,false,true,25
281,aa6a23f4-8be8-4f21-96ff-edd1f08015bd,2023-10-25 10:55:32.700042+00,8,16.3538718223572,true,highlighted,1.63821840286255,4,false,false,true,25
282,aa6a23f4-8be8-4f21-96ff-edd1f08015bd,2023-10-25 10:55:33.180393+00,9,21.2189490795135,true,plain,2.15818905830383,4,false,false,true,25
283,aa6a23f4-8be8-4f21-96ff-edd1f08015bd,2023-10-25 10:55:33.369602+00,10,13.4105730056763,true,highlighted,0.64594841003418,4,false,false,true,25
284,aa6a23f4-8be8-4f21-96ff-edd1f08015bd,2023-10-25 10:55:33.558353+00,11,22.6931917667389,true,highlighted,0.944583177566528,4,false,false,true,25
285,aa6a23f4-8be8-4f21-96ff-edd1f08015bd,2023-10-25 10:55:34.073345+00,12,10.1701104640961,true,plain,2.32158589363098,4,false,false,true,25
286,e13e33ab-a7ea-49da-bf99-9dc46baafb54,2023-10-25 10:56:41.586524+00,1,10.7263038158417,true,plain,1.4619152545929,4.5,false,true,true,25
287,e13e33ab-a7ea-49da-bf99-9dc46baafb54,2023-10-25 10:56:41.779186+00,2,28.5206189155579,true,plain,0.575680255889893,4.5,false,true,true,25
288,e13e33ab-a7ea-49da-bf99-9dc46baafb54,2023-10-25 10:56:42.257457+00,3,14.4631016254425,true,highlighted,0.624871492385864,4.5,false,true,true,25
289,e13e33ab-a7ea-49da-bf99-9dc46baafb54,2023-10-25 10:56:42.752505+00,4,8.19960141181946,true,plain,3.5414559841156,4.5,false,true,true,25
290,e13e33ab-a7ea-49da-bf99-9dc46baafb54,2023-10-25 10:56:43.285936+00,5,13.4374315738678,true,highlighted,12.307070016861,4.5,false,true,true,25
291,e13e33ab-a7ea-49da-bf99-9dc46baafb54,2023-10-25 10:56:43.791725+00,6,12.2243325710297,true,plain,0.974087715148926,4.5,false,true,true,25
292,e13e33ab-a7ea-49da-bf99-9dc46baafb54,2023-10-25 10:56:44.269291+00,7,18.5072064399719,true,plain,1.84815692901611,4.5,false,true,true,25
293,e13e33ab-a7ea-49da-bf99-9dc46baafb54,2023-10-25 10:56:44.475376+00,8,11.5980694293976,true,highlighted,1.38372945785522,4.5,false,true,true,25
294,e13e33ab-a7ea-49da-bf99-9dc46baafb54,2023-10-25 10:56:44.672662+00,9,11.5707330703735,true,plain,1.94537949562073,4.5,false,true,true,25
295,e13e33ab-a7ea-49da-bf99-9dc46baafb54,2023-10-25 10:56:44.864874+00,10,14.288334608078,true,highlighted,1.72034311294556,4.5,false,true,true,25
296,e13e33ab-a7ea-49da-bf99-9dc46baafb54,2023-10-25 10:56:45.370198+00,11,17.6890964508057,true,plain,1.78538703918457,4.5,false,true,true,25
297,e13e33ab-a7ea-49da-bf99-9dc46baafb54,2023-10-25 10:56:45.904389+00,12,13.978296995163,true,plain,0.55805230140686,4.5,false,true,true,25
298,dea8686e-65b9-45c1-bdd7-280ea42674f4,2023-10-25 14:19:31.14988+00,1,15.1048958301544,true,plain,0.71028470993042,4.25,false,true,true,28
299,dea8686e-65b9-45c1-bdd7-280ea42674f4,2023-10-25 14:19:31.645875+00,2,11.3333737850189,true,highlighted,0.588493585586548,4.25,false,true,true,28
300,dea8686e-65b9-45c1-bdd7-280ea42674f4,2023-10-25 14:19:32.187325+00,3,12.2932579517365,true,plain,0.990901231765747,4.25,false,true,true,28
301,dea8686e-65b9-45c1-bdd7-280ea42674f4,2023-10-25 14:19:32.382378+00,4,15.5913903713226,true,plain,0.853724002838135,4.25,false,true,true,28
302,dea8686e-65b9-45c1-bdd7-280ea42674f4,2023-10-25 14:19:32.58839+00,5,13.739609003067,true,highlighted,0.626367330551147,4.25,false,true,true,28
303,dea8686e-65b9-45c1-bdd7-280ea42674f4,2023-10-25 14:19:33.145822+00,6,12.8328030109406,true,highlighted,0.48563027381897,4.25,false,true,true,28
304,dea8686e-65b9-45c1-bdd7-280ea42674f4,2023-10-25 14:19:33.685429+00,7,13.1777577400208,true,plain,0.784853458404541,4.25,false,true,true,28
305,dea8686e-65b9-45c1-bdd7-280ea42674f4,2023-10-25 14:19:34.224197+00,8,19.1079769134521,false,plain,13.7413487434387,4.25,false,true,true,28
306,dea8686e-65b9-45c1-bdd7-280ea42674f4,2023-10-25 14:19:34.754417+00,9,15.3318965435028,true,highlighted,0.515132904052734,4.25,false,true,true,28
307,dea8686e-65b9-45c1-bdd7-280ea42674f4,2023-10-25 14:19:35.25309+00,10,17.2349398136139,true,highlighted,2.05962586402893,4.25,false,true,true,28
308,dea8686e-65b9-45c1-bdd7-280ea42674f4,2023-10-25 14:19:35.470955+00,11,17.7588577270508,true,plain,0.510098695755005,4.25,false,true,true,28
309,dea8686e-65b9-45c1-bdd7-280ea42674f4,2023-10-25 14:19:35.970376+00,12,15.662905216217,true,plain,0.493746042251587,4.25,false,true,true,28
310,986c75e3-fb33-4b0b-bc42-3be3232684fb,2023-10-25 14:44:30.163626+00,1,3.34337782859802,false,plain,4.61101198196411,2.75,false,true,true,21
311,986c75e3-fb33-4b0b-bc42-3be3232684fb,2023-10-25 14:44:30.676049+00,2,7.05944204330444,true,plain,0.582286834716797,2.75,false,true,true,21
312,986c75e3-fb33-4b0b-bc42-3be3232684fb,2023-10-25 14:44:31.173123+00,3,33.8078420162201,false,highlighted,3.4703369140625,2.75,false,true,true,21
313,986c75e3-fb33-4b0b-bc42-3be3232684fb,2023-10-25 14:44:31.669864+00,4,20.956360578537,true,highlighted,3.21790027618408,2.75,false,true,true,21
314,986c75e3-fb33-4b0b-bc42-3be3232684fb,2023-10-25 14:44:32.191974+00,5,10.1143374443054,true,plain,0.536815881729126,2.75,false,true,true,21
315,986c75e3-fb33-4b0b-bc42-3be3232684fb,2023-10-25 14:44:32.384843+00,6,9.7302577495575,false,plain,0.693913221359253,2.75,false,true,true,21
316,986c75e3-fb33-4b0b-bc42-3be3232684fb,2023-10-25 14:44:32.924515+00,7,19.0940046310425,true,highlighted,1.51894307136536,2.75,false,true,true,21
317,986c75e3-fb33-4b0b-bc42-3be3232684fb,2023-10-25 14:44:33.437544+00,8,27.4684946537018,false,highlighted,4.04225587844849,2.75,false,true,true,21
318,986c75e3-fb33-4b0b-bc42-3be3232684fb,2023-10-25 14:44:33.989912+00,9,9.97731828689575,true,plain,0.818698167800903,2.75,false,true,true,21
319,986c75e3-fb33-4b0b-bc42-3be3232684fb,2023-10-25 14:44:34.48192+00,10,57.1393449306488,true,highlighted,0.753274440765381,2.75,false,true,true,21
320,986c75e3-fb33-4b0b-bc42-3be3232684fb,2023-10-25 14:44:34.969406+00,11,15.2256050109863,false,plain,7.30985593795776,2.75,false,true,true,21
321,986c75e3-fb33-4b0b-bc42-3be3232684fb,2023-10-25 14:44:35.18766+00,12,6.50850939750671,true,plain,1.25347280502319,2.75,false,true,true,21
322,430bf2e2-c2ba-4eb3-bb1c-74c474889f4e,2023-10-25 14:56:18.336316+00,1,11.174901008606,true,plain,2.42885589599609,2,false,true,true,24
323,430bf2e2-c2ba-4eb3-bb1c-74c474889f4e,2023-10-25 14:56:18.907334+00,2,35.8251037597656,true,highlighted,3.29641675949097,2,false,true,true,24
324,430bf2e2-c2ba-4eb3-bb1c-74c474889f4e,2023-10-25 14:56:19.413006+00,3,14.6275753974915,false,plain,2.04019832611084,2,false,true,true,24
325,430bf2e2-c2ba-4eb3-bb1c-74c474889f4e,2023-10-25 14:56:19.622613+00,4,23.1347470283508,true,highlighted,0.613991737365723,2,false,true,true,24
326,430bf2e2-c2ba-4eb3-bb1c-74c474889f4e,2023-10-25 14:56:20.152883+00,5,27.4030349254608,true,highlighted,0.585295677185059,2,false,true,true,24
327,430bf2e2-c2ba-4eb3-bb1c-74c474889f4e,2023-10-25 14:56:20.66787+00,6,11.6210551261902,true,plain,0.716020107269287,2,false,true,true,24
328,430bf2e2-c2ba-4eb3-bb1c-74c474889f4e,2023-10-25 14:56:21.168372+00,7,14.9563939571381,true,plain,0.749884605407715,2,false,true,true,24
329,430bf2e2-c2ba-4eb3-bb1c-74c474889f4e,2023-10-25 14:56:21.391038+00,8,40.0442097187042,true,highlighted,0.610142469406128,2,false,true,true,24
330,430bf2e2-c2ba-4eb3-bb1c-74c474889f4e,2023-10-25 14:56:21.591058+00,9,33.8887403011322,true,highlighted,0.520453691482544,2,false,true,true,24
331,430bf2e2-c2ba-4eb3-bb1c-74c474889f4e,2023-10-25 14:56:21.814377+00,10,13.2749676704407,true,plain,0.90245509147644,2,false,true,true,24
332,430bf2e2-c2ba-4eb3-bb1c-74c474889f4e,2023-10-25 14:56:22.317377+00,11,14.7653183937073,true,plain,0.485770463943481,2,false,true,true,24
333,430bf2e2-c2ba-4eb3-bb1c-74c474889f4e,2023-10-25 14:56:22.815173+00,12,22.7992808818817,true,highlighted,0.442616701126099,2,false,true,true,24
334,74bedfbb-23d6-46c3-bd0b-c3625c326abd,2023-10-25 18:19:05.397887+00,1,16.5286309719086,false,plain,0.946007966995239,5.25,false,true,true,28
335,74bedfbb-23d6-46c3-bd0b-c3625c326abd,2023-10-25 18:19:05.887378+00,2,56.1827170848846,true,highlighted,0.447375774383545,5.25,false,true,true,28
336,74bedfbb-23d6-46c3-bd0b-c3625c326abd,2023-10-25 18:19:06.08768+00,3,13.2539093494415,true,highlighted,0.83121132850647,5.25,false,true,true,28
337,74bedfbb-23d6-46c3-bd0b-c3625c326abd,2023-10-25 18:19:06.582028+00,4,12.412933588028,true,plain,1.18238925933838,5.25,false,true,true,28
338,74bedfbb-23d6-46c3-bd0b-c3625c326abd,2023-10-25 18:19:06.785936+00,5,35.6071996688843,true,plain,3.20976042747498,5.25,false,true,true,28
